X,Y,OBJECTID,STATUS,ASSET_ID,ASSET_NAME,ASSET_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,BLDG_SQFT,BLDG_SQFTUSE,BLDG_FL,BLDG_YR,SITE_ACRES,SERVING_TYPE,PCPC_DIST,COUNCIL_DIST,BLDG_AGE,URL,SITE_CODE2
-75.112812204170964,39.989350170417431,1513,A,627,Parking Lot - 3001-55 Martha St,3001 MARTHA ST,Parking Lot - 3001-55 Martha St,20403E,,,Transit and Transporation,,Land,Parking Lot,,Parking Lot,Y,Owned,Public use,PPA,252423201,CITY OF PHILA,,,,,0.630716,C,River Wards,1,,,
-75.08012460650761,40.023873083509415,1514,A,1531,Mcilvain Playground Concessions Building,5200 N PENN ST,McIlvain Playground,,,,Parks and Recreation All,,Building,Concessions\Retail\Cafe,,Concessions\Retail\Cafe,Y,Owned,PPR,PPR,786425800,CITY OF PHILA,,,1,,,C,Lower Northeast,7,,,
-75.161085523619477,40.025811180146853,1515,A,1532,Loudoun Mansion Caretakers Residence Building,4650 GERMANTOWN AVE,Loudoun Park,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,PPR,PPR,785237600,CITY OF PHILA T/F U/W,,,,,,C,Upper Northwest,8,,,
-75.198186909505282,40.028203149694733,1516,A,1533,Guard Box at Blue Stone Bridge,5490 WISSAHICKON DR,Wissahickon Valley Park,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,PPR,PPR,,,,,,,,C,Lower Northwest,4,,,
-75.259623940884396,40.05638935010009,1517,A,1564,Manatawna Farm Barn,100 SPRING LA,Manatawna Farm,,,,Parks and Recreation All,,Building,Barn\Stables,,Barn\Stables,N,UA,PPR,PPR,,SCHUYLKILL VALLEY,,,,,,C,Lower Northwest,4,,,
-75.260091207659627,40.056954072190763,1518,A,1565,Manatawna Farm Storage Shed,100 SPRING LA,Manatawna Farm,,,,Parks and Recreation All,,Structure,Shed,,Shed,N,UA,PPR,PPR,,SCHUYLKILL VALLEY,,,,,,C,Lower Northwest,4,,,
-74.979988083148228,40.052307438061391,1519,A,1567,Glen Foerd Cottage,5001 GRANT AVE,Glen Foerd,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,PPR,PPR,786166200,CITY OF PHILA,,,,1850,,C,North Delaware,6,166,,
-74.982028290462239,40.052581092142859,1520,A,1568,Glen Foerd Gate House,5001 GRANT AVE,Glen Foerd,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,Public use,PPR,786166200,CITY OF PHILA,,,,1850,,C,North Delaware,6,166,,
-74.980264126796953,40.052712325236776,1521,A,1569,Glen Foerd Water Tower,5001 GRANT AVE,Glen Foerd,,,,Parks and Recreation All,,Structure,Historic House\Site,,Historic House\Site,Y,Owned,Public use,PPR,786166200,CITY OF PHILA,,,,,,C,North Delaware,6,,,
-75.039848260059387,40.066648613346516,1522,A,1580,Axe Factory Office-northeast Philly Building,8605 E ROOSEVELT BLV,Pennypack Creek Park,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,Public use,PPR,,,,,,,,C,Central Northeast,6,,,
-75.20569875727999,40.070573682513249,1523,A,1581,Pastorious Park Comfort Station,201 W HARTWELL LN,Pastorius Park,,,,Parks and Recreation All,,Building,Restrooms,,Restrooms,Y,Owned,Public use,PPR,784188200,CITY OF PHILA,,,1,,,C,Upper Northwest,8,,,
-75.042376121951364,40.066939452005876,1524,A,1582,Bensalem Shelter,8600 E ROOSEVELT BLV,Pennypack Creek Park,,,,Parks and Recreation All,,Building,Pavilion\Shelter,,Pavilion\Shelter,Y,Owned,Public use,PPR,,,,,,,,C,Central Northeast,10,,,
-75.088818057759795,40.069036722159446,1525,A,1583,Ryerss Carriage House,7370 CENTRAL AVE,Burholme Park,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,PPR,PPR,786068900,CITY OF PHILA,,,,1859,,C,Central Northeast,10,157,,
-75.090169496483625,40.069418485393442,1526,A,1584,Burholme Park Restrooms,7370 CENTRAL AVE,Burholme Park,,,,Parks and Recreation All,,Building,Restrooms,,Restrooms,Y,Owned,Public use,PPR,786068900,CITY OF PHILA,,,,1859,,C,Central Northeast,10,157,,
-75.074347172626034,40.090902540060512,1527,A,1617,Fox Chase Farm Springhouse,8700 PINE RD,Fox Chase Farm,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,Public use,PPR,,,,,,,,C,Outside City Limits,10,,,
-75.07451466443878,40.090036704314052,1528,A,1619,Fox Chase Farm Hay Barn & Livestock Barn,8700 PINE RD,Fox Chase Farm,,,,Parks and Recreation All,,Building,Barn\Stables,,Barn\Stables,Y,Owned,PPR,PPR,,,,,,,,C,Outside City Limits,10,,,
-75.184188489904969,39.966833259979737,1529,A,1620,New Mill House,640 WATER WORKS DR,Water Works,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,Public use,PPR,,,,,,,,C,Central,5,,,
-75.184548001943085,39.966964157844693,1530,A,1621,Water Works Gazebo,640 WATER WORKS DR,Water Works,,,,Parks and Recreation All,,Structure,Pavilion\Shelter,,Pavilion\Shelter,Y,Owned,Public use,PPR,,,,,,,,C,Central,5,,,
-75.183559136979909,39.966350227728128,1531,A,1622,Water Works House,640 WATER WORKS DR,Water Works,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,Public use,PPR,,,,,,,,C,Central,5,,,
-75.183521763891974,39.966057462636478,1532,A,1623,Water Works Careakers House,640 WATER WORKS DR,Water Works,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,Public use,PPR,,,,,,,,C,Central,5,,,
-75.147487396161225,39.983118051284386,1533,A,1805,8th & Diamond Playground,2032-62 N 8TH ST,8th & Diamond Playground,,,,Parks and Recreation All,Recreational Resources,Land,Recreation Center,Programmed Recreation,Recreation Center,Y,Owned,Public use,PPR,781584600,CITY OF PHILA,,,,,0.725863,C,Lower North,5,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=858,
-75.202790518053007,40.052018103279678,1534,A,1807,Allens Lane Art Center,621 W ALLENS LN,Allens Lane Art Center,,,,Parks and Recreation All,Recreational Resources,Land,Recreation Center,Non-Programmed Recreation,Recreation Center,Y,Owned,Public use,PPR,784003700,FAIRMOUNT PARK COMM,,,,,5.763899,C,Upper Northwest,8,,,
-75.227842065835674,40.035184273672364,1535,A,628,Parking Lot - 250 Fountain St,250 FOUNTAIN ST,Parking Lot - 250 Fountain St,20478E,,,Transit and Transporation,,Land,Parking Lot,,Parking Lot,Y,Owned,Public use,PPA,784160401,CITY OF PHILADELPHIA,,,,,0.637718,C,Lower Northwest,4,,,
-75.220009808604559,40.030520772483186,1536,A,807,Parking Lot - 4418 Manayunk Ave,4418 MANAYUNK AVE,Parking Lot - 4418 Manayunk Ave,20445E,,,Transit and Transporation,,Land,Parking Lot,,Parking Lot,Y,Owned,Public use,PPA,784230200,CITY OF PHILA,,,,,0.909734,C,Lower Northwest,4,,,
-75.143210144016138,40.025810893173073,1537,A,889,Fire Engine 72,1127-29 W LOUDON ST,Fire Engine 72,13072E,,,Public Safety All,Fire Dept,Building,Fire Station,,Fire Station,Y,Owned,FIRE,DPP,785320600,CITY OF PHILA,11940,100,2,,0.109573,C,Upper North,8,,,
-75.218216848294517,39.942022309533868,1538,A,972,Library Branch - Kingsessing,4901 KINGSESSING AVE,Library Branch - Kingsessing,52019E,,,Libraries,,Building,Library Branch,,Library Branch,Y,Owned,LIBRARY,LIBRARY,783249500,CITY OF PHILA,8858,100,,,8.300046,C,University Southwest,3,,http://libwww.freelibrary.org/branches/branch.cfm?loc=KNG,
-75.199859909932684,39.983370509890499,1539,A,1018,Mount Pleasant Mansion,3800 MT PLEASANT DR,Mount Pleasant Mansion,17031E,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,PMA,PMA,,,9100,100,,,0.200000,C,Lower North,4,,,
-75.202985905045949,39.989640091074087,1540,A,1028,John Boelsen House 2,WEST RIVER DR,John Boelsen House,17007E,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,PPR,PPR,,,752,,,,,C,West Park,4,,,
-75.120697258002721,40.021367379442033,1541,A,1059,Library Branch - Wyoming,231-37 E WYOMING AVE,Library Branch - Wyoming,52048E,,,Libraries,,Building,Library Branch,,Library Branch,Y,Owned,LIBRARY,LIBRARY,785531500,CITY OF PHILA,9623,100,,,2.804063,C,North,7,,http://libwww.freelibrary.org/branches/branch.cfm?loc=WYO,
-75.194779027833519,39.969138889292736,1542,A,1755,Zoo Shop,3400 W GIRARD AVE,Philadelphia Zoo,17831E ,,,Parks and Recreation All,,Building,Concessions\Retail\Cafe,,Concessions\Retail\Cafe,Y,Owned,ZOO,ZOO,783172300,CITY OF PHILA,6384,100,,,,C,West Park,3,,,
-75.196928775874085,39.970525281027335,1543,A,1756,Tree House,3400 W GIRARD AVE,Philadelphia Zoo,17827E,,,Museums and Zoo,,Building,Zoo\Animal Habitat ,,Zoo\Animal Habitat,Y,Owned,ZOO,ZOO,783172300,CITY OF PHILA,7950,100,,,,C,West Park,3,,,
-75.196874668738602,39.971865469079034,1544,A,1757,Discovery/School House ,3400 W GIRARD AVE,Philadelphia Zoo,17828E,,,Parks and Recreation All,,Building,Multi-Use\Office Building,,Multi-Use\Office Building,Y,Owned,ZOO,ZOO,783172300,CITY OF PHILA,3700,100,,,,C,West Park,3,,,
-75.195924295595148,39.974385855162303,1545,A,1759,Admissions Building ,3400 W GIRARD AVE,Philadelphia Zoo,17801E,,,Parks and Recreation All,,Building,Multi-Use\Office Building,,Multi-Use\Office Building,Y,Owned,ZOO,ZOO,783172300,CITY OF PHILA,,100,,,,C,West Park,3,,,
-75.175195591456628,40.039729738328781,1546,A,1768,L&I North District Office,60-86 E HAINES ST,L&I North District Office,,,,City Operations,,Building,Multi-Use\Office Building,Office Building,Multi-Use\Office Building,Y,Owned,L&I,DPP,784180600,CITY OF PHILA,2090,100,,1935,0.940000,C,Upper Northwest,8,81,,
-75.201859942494266,39.999396745174558,1547,A,1290,Chamounix Tennis House 2,3601 CHAMOUNIX DR,West Fairmount Park,17626E,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,PPR,PPR,,,,,,,,C,West Park,4,,,
-75.189128629081964,39.980804305362462,1548,A,1294,East Park Driving Range Trailer,3300 RESERVOIR DR,East Park Driving Range,17204E,,,Parks and Recreation All,,Building,Trailers,,Recreation Building,Y,Owned,PPR,PPR,,,,,,,,C,Lower North,4,,,
-75.191368574401821,39.974542207528742,1549,A,1295,Samuel Memorial & Fountain,KELLY DR,East Fairmount Park,17275E,,,Parks and Recreation All,,Structure,Fountain,,Fountain,Y,Owned,Public use,PPR,,,,,,,,C,Lower North,5,,,
-75.187554609058594,39.989244144726875,1550,A,1296,Mander Playground Building,33RD & DIAMOND STS,Mander Playground,17622E,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,,,3321,,,,,C,Lower North,4,,,
-75.19550057904766,39.981711069313903,1551,A,1297,Smith Memorial Playground Building,3500 RESERVOIR DR,Smith Memorial Playground,17625E,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Lessor,Smith Memorial Playground,Smith Memorial Playground,,,,,,,,C,Lower North,4,,,
-75.192623804706301,40.027663238177212,1552,A,1355,Lincoln Drive Shelter,209 LINCOLN DR,Wissahickon Valley Park,17203E,,,Parks and Recreation All,,Building,Pavilion\Shelter,,Pavilion\Shelter,Y,Owned,Public use,PPR,,,,,,,,C,Lower Northwest,4,,,
-75.201375306023664,40.075980823610145,1553,A,1358,Water Tower Fields,209-99 E HARTWELL LN,Water Tower Recreation Center,16612E,,,Parks and Recreation All,Recreational Resources,Land,Baseball Field,,Baseball Field,Y,Owned,Public use,PPR,784187600,CITY OF PHILA,,,,,,C,Upper Northwest,8,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=847,
-75.177711600011534,39.9313736660554,1554,A,1360,Ralph Brooks Park ,1601-13 S 20TH ST,Ralph Brooks Park ,,,,Parks and Recreation All,Recreational Resources,Land,Recreation Center,Non-Programmed Recreation,Recreation Center,Y,Owned,Public use,PPR,363232010,CITY OF PHILA,,,,,0.280992,C,South,2,,,
-75.157555595163601,39.923120486656337,1555,A,1390,Ford PAL Recreation Center Building,631-39 SNYDER AVE,Ford Recreation Center,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,781396000,CITY OF PHILA,9596,,2,1965,,C,South,1,51,,
-75.240127390225766,39.925967404238591,1556,A,1391,Mccreesh Playground Building,6744 REGENT ST,Mccreesh Playground,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,783439700,CITY OF PHILA,1673,,1,,,C,Lower Southwest,2,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=789,
-75.186993356461414,39.925497086527756,1557,A,1392,Smith Playground Building,2100 S 24TH ST,Smith Playground,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,782808100,CITY OF PHILA,2334,,,,,C,South,2,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=836,
-75.15184285281282,39.92743252308874,1558,A,1394,Dickinson Square Playground Building,1600 E MOYAMENSING AVE,Dickinson Square,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,781297700,CITY OF PHILA,1804,,,1955,,C,South,1,61,,
-75.169926983564451,39.929026558111808,1559,I,1395,DiSilvestro Playground Building,1700 S BROAD ST,DiSilvestro Playground,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,782026800,1700 BROAD STREET INC,,,,1962,1.593182,C,South,2,54,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=730,
-75.212361117033794,39.931184910880987,1560,A,1398,Bartrams Garden Picnic Shelter,2901 S 56TH ST,Bartram's Garden,,,,Parks and Recreation All,,Building,Pavilion\Shelter,,Pavilion\Shelter,Y,Owned,Public use,PPR,783764200,CITY OF PHILA,,,,,,C,University Southwest,3,,,
-75.188180171088405,39.993353709333348,1561,A,1508,Woodford Caretakers House,3400 WOODFORD DR,East Fairmount Park,,,,Parks and Recreation All,,Building,Historic House\Site,,Historic House\Site,Y,Owned,PPR,PPR,,,,,,,,C,Lower North,4,,,
-75.200189355809755,39.994545981772369,1562,A,1509,Recycling Center Shed,3850 FORD RD,West Fairmount Park,,,,Parks and Recreation All,,Structure,Shed,,Shed,Y,Owned,Public use,PPR,,,,,,,,C,West Park,4,,,
-75.20168709410629,39.994766903885534,1563,A,1510,Recycling Center Weigh Station,3850 FORD RD,West Fairmount Park,,,,Public Works and Utilities,,Building,Transfer Station,,Transfer Station,Y,Owned,Public use,PPR,,,,,,,,C,West Park,4,,,
-75.201727258585493,39.99485658679346,1564,A,1511,Recycling Center Office,3850 FORD RD,West Fairmount Park,,,,Parks and Recreation All,,Building,Multi-Use\Office Building,,Multi-Use\Office Building,Y,Owned,Public use,PPR,,,,,,,,C,West Park,4,,,
-75.204642497439224,39.995372820801144,1565,A,1513,Greenland Greenhouses, ,West Fairmount Park,,,,Parks and Recreation All,,Building,Greenhouse\Nursery,,Greenhouse\Nursery,Y,Owned,PPR,PPR,,,,,,,,C,West Park,4,,,
-75.189521332369651,39.995148171311875,1566,A,1515,Strawberry Mansion Music Pavilion,3502 STRAWBERRY MANSION BRIDGE DR,East Fairmount Park,,,,Parks and Recreation All,,Structure,Pavilion\Shelter,,Pavilion\Shelter,Y,Owned,Public use,PPR,,,,,,,,C,Lower North,4,,,
-75.189837439393614,39.99601635462826,1567,A,1516,Robin Hood Dell East Cashier Building,3501 STRAWBERRY MANSION BRIDGE DR,East Fairmount Park,,,,Parks and Recreation All,,Building,Multi-Use\Office Building,,Multi-Use\Office Building,Y,Owned,Public use,PPR,,,,,,,,C,Lower North,4,,,
-75.16594736579728,40.023950093675751,1568,A,1530,Happy Hollow Playground Building,4740 WAYNE AVE,Happy Hollow Recreation Center,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,785509700,CITY OF PHILA,5244,,,,,C,Upper Northwest,8,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=757,
-75.265712481951454,39.967150064399355,1569,A,1433,Cobbs Creek Golf Course Car Barn,7900 LANSDOWNE AVE,Cobbs Creek Golf Course & Driving Range,,,,Parks and Recreation All,,Building,Barn\Stables,,Barn\Stables,Y,Owned,PPR,PPR,,,,,,,,C,West Park,4,,,
-75.187917729370639,39.969500200587866,1570,A,1445,Vesper Malta Boathouse,9 JOHN B KELLY DR,East Fairmount Park,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,,,,,,,,C,Central,5,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=927,
-75.188332843197486,39.969566152115696,1571,A,1446,Upenn Boat Club Building,11 JOHN B KELLY DR,East Fairmount Park,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,,,,,,,,C,Central,5,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=927,
-75.189096896626793,39.969666916140547,1572,A,1447,Boathouse #13 Boat Shed,13 JOHN B KELLY DR,East Fairmount Park,,,,Parks and Recreation All,,Structure,Shed,,Shed,Y,Owned,Public use,PPR,,,,,,,,C,Central,5,,,
-75.188656265926653,39.969612832639086,1573,A,1448,Penn Athletic Club Rowing Association Building,12 JOHN B KELLY DR,East Fairmount Park,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,,,,,,,,C,Central,5,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=927,
-75.188917932416445,39.969647034343318,1574,A,1449,Undine Barge Club Building,13 JOHN B KELLY DR,East Fairmount Park,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,,,,,,,,C,Central,5,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=927,
-75.189238248115046,39.969694984561336,1575,A,1450,Philadelphia Girls Rowing Club Building,14 JOHN B KELLY DR,East Fairmount Park,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,,,,,,,,C,Central,5,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=927,
-75.189778077304879,39.969912966947149,1576,A,1451,Sedgeley Boat Club Building,15 JOHN B KELLY DR,East Fairmount Park,,,,Parks and Recreation All,Recreational Resources,Building,Recreation Building,,Recreation Building,Y,Owned,PPR,PPR,,,,,,,,C,Central,5,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=927,
-75.27683544030883,39.972344909469719,1577,A,1452,Cobbs Creek Golf Course Storm Shelter 1,7800 CITY AVE,Cobbs Creek Golf Course & Driving Range,,,,Parks and Recreation All,,Building,Pavilion\Shelter,,Pavilion\Shelter,Y,Owned,Public use,PPR,783096700,CITY OF PHILA,,,1,,,C,West Park,4,,,
-75.238274216816279,39.94089917693838,1578,A,2136,Whitby Ave Playground Play Equipment,COBBS CREEK PKWY AND WHITBY AVE,Whitby Ave Playground,,,,Parks and Recreation All,Recreational Resources,Equipment,Playground,,Playground Equipment,Y,Owned,Public use,PPR,,,,,,,,C,University Southwest,3,,,
-75.246824003111911,39.944923657516419,1579,A,2137,61st & Baltimore Ave Playground,6300 SPRUCE ST,61st & Baltimore Ave Playground,,,,Parks and Recreation All,Recreational Resources,Land,Recreation Center,Non-Programmed Recreation,Recreation Center,Y,Owned,Public use,PPR,783500200,CITY OF PHILA,,,,,7.237390,C,West,3,,,
-75.250113386016622,39.958605230637048,1580,A,2138,Cobbs Creek Recreation Center Athletic Field,12 COBBS CREEK PKWY,Cobbs Creek Park & Rec Center,,,,Parks and Recreation All,Recreational Resources,Land,Athletic Field\Soccer Field,,Athletic Field\Soccer Field,Y,Owned,Public use,PPR,783097300,CITY OF PHILA,,,,,,C,West,3,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=885,
-75.248580120807929,39.958180854467322,1581,A,2139,Cobbs Creek Recreation Center Pool,12 COBBS CREEK PKWY,Cobbs Creek Park & Rec Center,,,,Parks and Recreation All,Recreational Resources,Structure,Pool,,Pool,Y,Owned,PPR,PPR,783097300,CITY OF PHILA,,,,,,C,West,3,,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=885,
